Participant,block,trial,stim,stim group,RT,Acuracy,stim position,mask side,response
7,2,12,folder/matchedM005.png,2,1.275712906,1,3,1,3
7,2,13,folder/matchedM005SR.png,5,1.662929487,1,1,2,1
7,2,14,folder/matchedM006SL.png,5,1.866856854,1,1,2,1
7,2,15,folder/matchedM001SR.png,6,1.366102545,1,3,1,3
7,2,16,folder/matchedM008SR.png,6,1.203434965,1,1,1,1
7,2,17,folder/matchedM021IN.png,3,2.671750737,1,4,2,4
7,2,18,folder/matchedM002SL.png,5,2.133948607,1,3,2,3
7,2,19,folder/matchedM006.png,1,1.053450881,1,3,2,3
7,2,20,folder/matchedM019IN.png,4,1.233571712,1,1,1,1
7,2,21,folder/matchedM067SR.png,6,1.434917398,1,1,1,1
7,2,22,folder/matchedM017IN.png,3,1.133493173,1,4,2,4
7,2,23,folder/matchedM008SR.png,5,1.442399592,1,4,2,4
7,2,24,folder/matchedM005IN.png,4,1.283707725,1,2,1,2
7,2,25,folder/matchedM072.png,1,0.813600185,1,1,2,1
7,2,26,folder/matchedM016.png,2,1.043819943,1,1,1,1
7,2,27,folder/matchedM005SR.png,6,1.212100538,1,4,1,4
7,2,28,folder/matchedM002.png,1,1.122556112,0,3,2,4
7,2,29,folder/matchedM019SL.png,6,3.153085538,1,2,1,2
7,2,30,folder/matchedM021IN.png,4,5.234923672,1,4,1,4
7,2,31,folder/matchedM067IN.png,3,4.112045036,1,3,2,3
7,2,32,folder/matchedM005.png,1,1.172380116,1,1,2,1
7,2,33,folder/matchedM021.png,2,2.592361959,1,4,1,4
7,2,34,folder/matchedM005IN.png,3,2.462208658,1,1,2,1
7,2,35,folder/matchedM006IN.png,4,1.363817971,1,3,1,3
7,2,36,folder/matchedM072IN.png,4,1.314904445,1,3,1,3
7,2,37,folder/matchedM020IN.png,4,1.342159949,1,2,1,2
7,2,38,folder/matchedM019IN.png,3,1.921536101,0,3,2,4
7,2,39,folder/matchedM004SL.png,5,1.711161743,1,2,2,2
7,2,40,folder/matchedM004.png,1,1.130482108,1,1,2,1
7,2,41,folder/matchedM017SR.png,6,1.652231398,1,4,1,4
7,2,42,folder/matchedM004SL.png,6,1.871367284,1,4,1,4
7,2,43,folder/matchedM021.png,1,1.36112505,1,2,2,2
7,2,44,folder/matchedM006IN.png,3,1.833498743,1,3,2,3
7,2,45,folder/matchedM004IN.png,3,1.711287054,1,1,2,1
7,2,46,folder/matchedM003.png,2,1.439159683,1,2,1,2
7,2,47,folder/matchedM049SL.png,5,5.033751199,1,1,2,1
7,2,48,folder/matchedM003SR.png,6,3.788607641,1,2,1,2
7,2,49,folder/matchedM004.png,2,1.930472451,1,4,1,4
7,2,50,folder/matchedM003IN.png,3,7.119385403,1,2,2,2
7,2,51,folder/matchedM017SR.png,5,5.724111898,1,2,2,2
7,2,52,folder/matchedM019.png,1,1.189083711,1,2,2,2
7,2,53,folder/matchedM072SL.png,5,2.266663855,1,1,2,1
7,2,54,folder/matchedM020.png,2,0.86409429,1,2,1,2
7,2,55,folder/matchedM020IN.png,3,1.822217482,1,4,2,4
7,2,56,folder/matchedM003SR.png,5,1.88902698,1,2,2,2
7,2,57,folder/matchedM006SL.png,6,3.560789393,1,4,1,4
7,2,58,folder/matchedM002SL.png,6,1.0711023,1,3,1,3
7,2,59,folder/matchedM006.png,2,0.881910452,1,2,1,2
7,2,60,folder/matchedM008.png,2,1.150919461,1,4,1,4
7,2,61,folder/matchedM024IN.png,3,1.501610909,1,2,2,2
7,2,62,folder/matchedM067.png,1,3.329705916,1,3,2,3
7,2,63,folder/matchedM049.png,2,2.093267364,1,4,1,4
7,2,64,folder/matchedM016SL.png,5,3.310967731,1,4,2,4
7,2,65,folder/matchedM019.png,2,1.681594293,1,1,1,1
7,2,66,folder/matchedM016.png,1,1.492762051,1,1,2,1
7,2,67,folder/matchedM008.png,1,1.932630995,1,2,2,2
7,2,68,folder/matchedM024.png,1,1.040376772,1,1,2,1
7,2,69,folder/matchedM001.png,2,1.290749111,1,2,1,2
7,2,70,folder/matchedM024SR.png,5,2.020699737,1,1,2,1
7,2,71,folder/matchedM067IN.png,4,1.411954276,1,3,1,3
7,2,72,folder/matchedM002IN.png,4,1.231483057,1,2,1,2
7,2,73,folder/matchedM072IN.png,3,1.263394844,1,1,2,1
7,2,74,folder/matchedM001IN.png,3,1.472698774,1,4,2,4
7,2,75,folder/matchedM020SR.png,5,2.914166929,1,3,2,3
7,2,76,folder/matchedM016IN.png,4,2.062689541,1,4,1,4
7,2,77,folder/matchedM001.png,1,1.652709413,1,4,2,4
7,2,78,folder/matchedM016IN.png,3,1.552456936,1,4,2,4
7,2,79,folder/matchedM049.png,1,1.431649316,1,2,2,2
7,2,80,folder/matchedM004IN.png,4,1.792526003,1,1,1,1
7,2,81,folder/matchedM003IN.png,4,6.642307669,1,4,1,4
7,2,82,folder/matchedM019SL.png,5,6.561518048,1,3,2,3
7,2,83,folder/matchedM001SR.png,5,8.69420254,1,1,2,1
7,2,84,folder/matchedM072.png,2,2.201332654,1,4,1,4
7,2,85,folder/matchedM001IN.png,4,2.152029131,1,1,1,1
7,2,86,folder/matchedM049SL.png,6,2.07459684,1,4,1,4
7,2,87,folder/matchedM024SR.png,6,5.31316092,1,1,1,1
7,2,88,folder/matchedM067SR.png,5,1.511585612,1,1,2,1
7,2,89,folder/matchedM024IN.png,4,1.712619905,1,4,1,4
7,2,90,folder/matchedM021SL.png,6,4.112857759,0,4,1,1
7,2,91,folder/matchedM049IN.png,4,1.261083936,1,2,1,2
7,2,92,folder/matchedM049IN.png,3,1.521351042,1,4,2,4
7,2,93,folder/matchedM072SL.png,6,1.183844139,1,1,1,1
7,2,94,folder/matchedM021SL.png,5,9.36140954,1,2,2,2
7,2,95,folder/matchedM008IN.png,4,1.874388822,1,2,1,2
7,2,96,folder/matchedM067.png,2,1.451668462,1,3,1,3
8,2,1,folder/matchedM008IN.png,3,1.510913832,1,1,2,1
8,2,2,folder/matchedM006.png,1,1.202463975,1,1,2,1
8,2,3,folder/matchedM008SR.png,6,1.170297371,1,3,1,3
8,2,4,folder/matchedM016IN.png,3,1.08177079,1,4,2,4
8,2,5,folder/matchedM024IN.png,4,0.848137242,1,1,1,1
8,2,6,folder/matchedM003IN.png,3,1.106284235,1,4,2,4
8,2,7,folder/matchedM072.png,1,1.01805087,1,3,2,3
8,2,8,folder/matchedM004.png,1,1.158164217,1,1,2,1
8,2,9,folder/matchedM001IN.png,4,1.136985545,1,1,1,1
8,2,10,folder/matchedM005IN.png,4,1.072198748,1,4,1,4
8,2,11,folder/matchedM024SR.png,5,1.072246128,1,2,2,2
8,2,12,folder/matchedM016SL.png,5,0.835879624,1,4,2,4
8,2,13,folder/matchedM017.png,1,1.134155674,1,1,2,1
8,2,14,folder/matchedM067.png,2,1.134000425,1,4,1,4
8,2,15,folder/matchedM008SR.png,5,1.287861135,1,3,2,3
8,2,16,folder/matchedM016SL.png,6,1.404881103,1,3,1,3
8,2,17,folder/matchedM072SL.png,5,1.671889634,1,3,2,3
8,2,18,folder/matchedM020.png,1,1.074293997,1,4,2,4
8,2,19,folder/matchedM005IN.png,3,0.952067145,1,1,2,1
8,2,20,folder/matchedM049.png,2,1.177227306,1,2,1,2
8,2,21,folder/matchedM024.png,2,0.836513596,1,1,1,1
8,2,22,folder/matchedM019IN.png,3,0.968889846,1,4,2,4
8,2,23,folder/matchedM003.png,2,0.964292071,0,3,1,4
8,2,24,folder/matchedM021SL.png,5,2.760855174,1,4,2,4
8,2,25,folder/matchedM049IN.png,3,0.77680488,1,1,2,1
8,2,26,folder/matchedM017SR.png,6,0.739937109,1,2,1,2
8,2,27,folder/matchedM049SL.png,6,1.178401259,1,1,1,1
8,2,28,folder/matchedM005.png,2,0.834041261,1,2,1,2
8,2,29,folder/matchedM019.png,2,0.966072017,1,2,1,2
8,2,30,folder/matchedM006.png,2,0.76921658,1,1,1,1
8,2,31,folder/matchedM003SR.png,6,1.760290182,1,1,1,1
8,2,32,folder/matchedM020IN.png,3,0.96423312,1,1,2,1
8,2,33,folder/matchedM002IN.png,4,0.750945247,1,1,1,1
8,2,34,folder/matchedM006IN.png,4,1.017481233,1,4,1,4
8,2,35,folder/matchedM017IN.png,3,1.215026746,1,1,2,1
8,2,36,folder/matchedM002IN.png,3,0.863726019,1,4,2,4
8,2,37,folder/matchedM001SR.png,5,0.834623023,1,3,2,3
8,2,38,folder/matchedM008.png,1,0.994009725,1,3,2,3
8,2,39,folder/matchedM017.png,2,0.999594308,1,2,1,2
8,2,40,folder/matchedM017SR.png,5,1.237429172,1,3,2,3
8,2,41,folder/matchedM001.png,1,1.061611307,1,2,2,2
8,2,42,folder/matchedM004.png,2,1.10267687,1,4,1,4
8,2,43,folder/matchedM024.png,1,0.797425506,1,2,2,2
8,2,44,folder/matchedM021.png,2,0.870959718,1,2,1,2
8,2,45,folder/matchedM004IN.png,3,1.08849599,1,3,2,3
8,2,46,folder/matchedM005.png,1,0.936960876,1,3,2,3
8,2,47,folder/matchedM067IN.png,3,0.962032563,1,4,2,4
8,2,48,folder/matchedM021SL.png,6,1.050030187,1,2,1,2
8,2,49,folder/matchedM003IN.png,4,0.864005514,1,3,1,3
8,2,50,folder/matchedM020IN.png,4,1.30809888,1,4,1,4
8,2,51,folder/matchedM017IN.png,4,1.40222457,1,3,1,3
8,2,52,folder/matchedM006IN.png,3,0.788761947,1,3,2,3
8,2,53,folder/matchedM024SR.png,6,0.874105983,1,3,1,3
8,2,54,folder/matchedM001SR.png,6,1.192550737,1,2,1,2
8,2,55,folder/matchedM020.png,2,1.045945803,1,3,1,3
8,2,56,folder/matchedM021.png,1,1.124676217,1,2,2,2
8,2,57,folder/matchedM001.png,2,0.966974251,1,2,1,2
8,2,58,folder/matchedM072SL.png,6,1.019469676,1,4,1,4
8,2,59,folder/matchedM004SL.png,6,1.156613892,1,2,1,2
8,2,60,folder/matchedM019SL.png,6,1.549715786,1,3,1,3
8,2,61,folder/matchedM002SL.png,6,1.009856922,1,2,1,2
8,2,62,folder/matchedM003SR.png,5,1.187318494,0,1,2,2
8,2,63,folder/matchedM005SR.png,5,1.164886373,1,2,2,2
8,2,64,folder/matchedM016IN.png,4,0.957263803,1,1,1,1
8,2,65,folder/matchedM049IN.png,4,1.098959238,1,4,1,4
8,2,66,folder/matchedM003.png,1,0.820196706,0,1,2,2
8,2,67,folder/matchedM019SL.png,5,1.074627782,1,4,2,4
8,2,68,folder/matchedM016.png,1,1.422560539,1,4,2,4
8,2,69,folder/matchedM006SL.png,5,1.178229359,1,1,2,1
8,2,70,folder/matchedM049SL.png,5,1.244226397,1,2,2,2
8,2,71,folder/matchedM020SR.png,6,1.169377655,1,1,1,1
8,2,72,folder/matchedM002SL.png,5,1.696289928,1,1,2,1
8,2,73,folder/matchedM004SL.png,5,1.510654742,1,2,2,2
8,2,74,folder/matchedM021IN.png,3,2.055022592,1,1,2,1
8,2,75,folder/matchedM005SR.png,6,1.085962792,1,2,1,2
8,2,76,folder/matchedM004IN.png,4,0.924097347,1,4,1,4
8,2,77,folder/matchedM016.png,2,1.15936848,0,3,1,2
8,2,78,folder/matchedM008.png,2,0.795674837,1,2,1,2
8,2,79,folder/matchedM019IN.png,4,0.862949175,1,3,1,3
8,2,80,folder/matchedM002.png,1,0.961176212,1,3,2,3
8,2,81,folder/matchedM019.png,1,2.398393664,1,3,2,3
8,2,82,folder/matchedM067IN.png,4,1.119750349,1,4,1,4
8,2,83,folder/matchedM001IN.png,3,1.042314965,1,2,2,2
8,2,84,folder/matchedM020SR.png,5,1.549447792,1,3,2,3
8,2,85,folder/matchedM072.png,2,0.879611559,1,2,1,2
8,2,86,folder/matchedM008IN.png,4,1.636973238,1,3,1,3
8,2,87,folder/matchedM067SR.png,5,1.28841046,1,3,2,3
8,2,88,folder/matchedM072IN.png,4,0.875454811,1,1,1,1
8,2,89,folder/matchedM072IN.png,3,1.79353171,1,4,2,4
8,2,90,folder/matchedM006SL.png,6,1.365288178,1,1,1,1
8,2,91,folder/matchedM067.png,1,1.088676652,1,3,2,3
8,2,92,folder/matchedM067SR.png,6,1.033440787,1,3,1,3
8,2,93,folder/matchedM049.png,1,1.594722824,1,1,2,1
8,2,94,folder/matchedM024IN.png,3,1.216865617,1,4,2,4
8,2,95,folder/matchedM021IN.png,4,1.598448762,1,2,1,2
8,2,96,folder/matchedM002.png,2,1.392632337,1,3,1,3
9,2,1,folder/matchedM067IN.png,4,1.495359006,1,1,1,1
9,2,2,folder/matchedM001SR.png,6,1.73832727,1,1,1,1
9,2,3,folder/matchedM005IN.png,4,1.904526137,1,4,1,4
9,2,4,folder/matchedM003.png,1,1.25841147,1,2,2,2
9,2,5,folder/matchedM024SR.png,6,1.604889598,1,3,1,3
9,2,6,folder/matchedM005.png,1,1.019145574,1,4,2,4
9,2,7,folder/matchedM002SL.png,6,1.053969712,1,1,1,1
9,2,8,folder/matchedM067SR.png,6,1.513457301,1,1,1,1
9,2,9,folder/matchedM024.png,2,1.102961264,1,1,1,1
9,2,10,folder/matchedM017SR.png,6,1.652074531,1,4,1,4
9,2,11,folder/matchedM005.png,2,1.255658317,1,1,1,1
9,2,12,folder/matchedM002SL.png,5,0.792941243,1,4,2,4
9,2,13,folder/matchedM017IN.png,3,0.677437461,1,1,2,1
9,2,14,folder/matchedM006IN.png,3,1.153284862,1,1,2,1
9,2,15,folder/matchedM004SL.png,5,1.163497894,1,1,2,1
9,2,16,folder/matchedM001IN.png,3,5.274265525,1,3,2,3
9,2,17,folder/matchedM067.png,2,2.942708797,1,4,1,4
9,2,18,folder/matchedM019SL.png,5,2.263440213,1,2,2,2
9,2,19,folder/matchedM003.png,2,1.702796525,1,4,1,4
9,2,20,folder/matchedM003IN.png,3,4.794368977,1,3,2,3
9,2,21,folder/matchedM004.png,2,1.940938278,1,3,1,3
9,2,22,folder/matchedM016.png,1,2.712420569,1,3,2,3
9,2,23,folder/matchedM003SR.png,5,3.421448015,1,3,2,3
9,2,24,folder/matchedM024IN.png,4,2.313410352,1,3,1,3
9,2,25,folder/matchedM049.png,1,1.122559225,1,2,2,2
9,2,26,folder/matchedM020SR.png,6,3.042377598,1,3,1,3
9,2,27,folder/matchedM002IN.png,3,1.25269756,1,3,2,3
9,2,28,folder/matchedM021SL.png,5,0.887001615,1,4,2,4
9,2,29,folder/matchedM017IN.png,4,1.862352243,1,4,1,4
9,2,30,folder/matchedM021.png,2,1.401276928,1,1,1,1
9,2,31,folder/matchedM072IN.png,4,3.052803252,1,4,1,4
9,2,32,folder/matchedM005SR.png,6,3.61050345,1,2,1,2
9,2,33,folder/matchedM001IN.png,4,4.163530675,1,2,1,2
9,2,34,folder/matchedM020.png,1,1.011182372,1,4,2,4
9,2,35,folder/matchedM017.png,1,1.32131546,1,2,2,2
9,2,36,folder/matchedM017.png,2,1.332156893,1,1,1,1
9,2,37,folder/matchedM067SR.png,5,4.143667257,1,2,2,2
9,2,38,folder/matchedM016IN.png,3,0.663563068,1,4,2,4
9,2,39,folder/matchedM021SL.png,6,8.674458802,0,1,1,4
9,2,40,folder/matchedM049IN.png,3,1.269267012,1,2,2,2
9,2,41,folder/matchedM006SL.png,5,3.053289926,1,2,2,2
9,2,42,folder/matchedM067.png,1,0.958410201,1,3,2,3
9,2,43,folder/matchedM020IN.png,3,1.362058431,1,3,2,3
9,2,44,folder/matchedM008.png,1,1.001990956,1,1,2,1
9,2,45,folder/matchedM019SL.png,6,6.143800532,1,1,1,1
9,2,46,folder/matchedM021IN.png,3,2.200722527,1,2,2,2
9,2,47,folder/matchedM072SL.png,5,1.342064423,1,1,2,1
9,2,48,folder/matchedM001SR.png,5,7.764219624,1,3,2,3
9,2,49,folder/matchedM008SR.png,5,1.321838208,1,4,2,4
9,2,50,folder/matchedM019.png,2,1.060692378,1,2,1,2
9,2,51,folder/matchedM072.png,1,1.237214746,1,3,2,3
9,2,52,folder/matchedM024IN.png,3,1.702209292,1,2,2,2
9,2,53,folder/matchedM067IN.png,3,3.862729167,1,2,2,2
9,2,54,folder/matchedM004.png,1,1.007241457,1,3,2,3
9,2,55,folder/matchedM021IN.png,4,3.079047741,1,2,1,2
9,2,56,folder/matchedM024SR.png,5,1.240139195,1,4,2,4
9,2,57,folder/matchedM020SR.png,5,1.48184334,1,1,2,1
9,2,58,folder/matchedM049.png,2,1.119150324,1,2,1,2
9,2,59,folder/matchedM004IN.png,4,4.942998905,1,2,1,2
9,2,60,folder/matchedM008IN.png,3,1.370943142,1,4,2,4
9,2,61,folder/matchedM049SL.png,6,1.838961065,1,3,1,3
9,2,62,folder/matchedM004SL.png,6,4.082946233,1,3,1,3
9,2,63,folder/matchedM002.png,2,1.571865447,1,1,1,1
9,2,64,folder/matchedM019.png,1,3.712220211,1,3,2,3
9,2,65,folder/matchedM020.png,2,0.971064772,1,4,1,4
9,2,66,folder/matchedM008IN.png,4,0.871547413,1,4,1,4
9,2,67,folder/matchedM002.png,1,1.291890133,1,1,2,1
9,2,68,folder/matchedM006.png,1,1.091594439,1,3,2,3
9,2,69,folder/matchedM019IN.png,4,1.848687961,1,2,1,2
9,2,70,folder/matchedM016IN.png,4,2.098265276,1,4,1,4
9,2,71,folder/matchedM072IN.png,3,0.882043067,1,4,2,4
9,2,72,folder/matchedM072.png,2,1.459938689,1,2,1,2
9,2,73,folder/matchedM008SR.png,6,1.492270254,1,4,1,4
9,2,74,folder/matchedM002IN.png,4,1.291149803,1,3,1,3
9,2,75,folder/matchedM049IN.png,4,2.272120681,1,3,1,3
9,2,76,folder/matchedM017SR.png,5,1.971705377,1,2,2,2
9,2,77,folder/matchedM049SL.png,5,1.132289651,1,1,2,1
9,2,78,folder/matchedM005IN.png,3,1.161708219,1,1,2,1
9,2,79,folder/matchedM005SR.png,5,1.012004986,1,4,2,4
9,2,80,folder/matchedM016SL.png,5,1.220189345,1,2,2,2
9,2,81,folder/matchedM016SL.png,6,1.439062003,1,1,1,1
9,2,82,folder/matchedM003IN.png,4,8.152892604,1,1,1,1
9,2,83,folder/matchedM003SR.png,6,7.412523436,1,2,1,2
9,2,84,folder/matchedM019IN.png,3,2.149543409,1,2,2,2
9,2,85,folder/matchedM001.png,1,1.071333452,1,1,2,1
9,2,86,folder/matchedM008.png,2,1.038124859,1,1,1,1
9,2,87,folder/matchedM001.png,2,1.29239843,1,3,1,3
9,2,88,folder/matchedM006SL.png,6,1.460855242,1,2,1,2
9,2,89,folder/matchedM024.png,1,1.138076918,1,3,2,3
9,2,90,folder/matchedM021.png,1,1.181097851,0,4,2,1
9,2,91,folder/matchedM006IN.png,4,0.991995994,1,2,1,2
9,2,92,folder/matchedM004IN.png,3,0.750153267,1,4,2,4
9,2,93,folder/matchedM072SL.png,6,2.11202579,1,2,1,2
9,2,94,folder/matchedM016.png,2,1.201685282,1,2,1,2
9,2,95,folder/matchedM020IN.png,4,1.932163736,1,2,1,2
9,2,96,folder/matchedM006.png,2,1.101603943,1,1,1,1
10,1,1,folder/matchedM072SL.png,6,1.172745438,1,2,1,2
10,1,2,folder/matchedM008.png,1,1.298571753,1,4,2,4
10,1,3,folder/matchedM024SR.png,6,1.60686527,1,2,1,2
10,1,4,folder/matchedM067SR.png,6,1.311352127,1,2,1,2
10,1,5,folder/matchedM005SR.png,6,1.570720832,1,2,1,2
10,1,6,folder/matchedM002SL.png,5,1.760339267,1,3,2,3
10,1,7,folder/matchedM021SL.png,5,1.844865891,1,1,2,1
10,1,8,folder/matchedM072IN.png,4,2.037312722,1,1,1,1
10,1,9,folder/matchedM005.png,2,1.727372977,1,2,1,2
10,1,10,folder/matchedM004.png,1,1.161427807,1,1,2,1
10,1,11,folder/matchedM072.png,2,1.100807672,1,1,1,1
10,1,12,folder/matchedM020.png,2,1.785309573,1,3,1,3
10,1,13,folder/matchedM016IN.png,4,2.447962224,1,3,1,3
10,1,14,folder/matchedM005IN.png,3,1.468440607,1,4,2,4
10,1,15,folder/matchedM067SR.png,5,2.41430974,1,1,2,1
10,1,16,folder/matchedM024SR.png,5,1.560021757,1,4,2,4
10,1,17,folder/matchedM016SL.png,5,1.346507514,1,1,2,1
10,1,18,folder/matchedM016.png,2,2.455153568,1,3,1,3
10,1,19,folder/matchedM017IN.png,4,2.961633156,1,4,1,4
10,1,20,folder/matchedM067IN.png,4,2.815836113,1,2,1,2
10,1,21,folder/matchedM008.png,2,1.781407402,1,4,1,4
10,1,22,folder/matchedM008IN.png,3,2.58639136,1,2,2,2
10,1,23,folder/matchedM006.png,1,1.440786329,1,1,2,1
10,1,24,folder/matchedM002.png,2,1.341544854,1,3,1,3
10,1,25,folder/matchedM020IN.png,3,2.608916734,1,3,2,3
10,1,26,folder/matchedM002IN.png,4,1.156899352,1,2,1,2
10,1,27,folder/matchedM067.png,2,3.282419399,1,4,1,4
10,1,28,folder/matchedM020.png,1,1.889259927,1,1,2,1
10,1,29,folder/matchedM006IN.png,4,0.872323233,1,1,1,1
10,1,30,folder/matchedM067.png,1,1.286619931,1,4,2,4
10,1,31,folder/matchedM016SL.png,6,1.136323814,1,1,1,1
10,1,32,folder/matchedM049SL.png,6,1.713576277,1,2,1,2
10,1,33,folder/matchedM004IN.png,4,1.836555867,1,3,1,3
10,1,34,folder/matchedM017SR.png,5,1.63327115,1,1,2,1
10,1,35,folder/matchedM001SR.png,5,2.1550238,1,1,2,1
10,1,36,folder/matchedM067IN.png,3,1.767050291,1,3,2,3
10,1,37,folder/matchedM005IN.png,4,1.385426743,1,2,1,2
10,1,38,folder/matchedM002IN.png,3,1.262455293,1,1,2,1
10,1,39,folder/matchedM006SL.png,5,1.528228898,1,1,2,1
10,1,40,folder/matchedM017SR.png,6,1.991556694,1,2,1,2
10,1,41,folder/matchedM021IN.png,4,1.818605316,1,2,1,2
10,1,42,folder/matchedM019SL.png,5,3.779247971,1,1,2,1
10,1,43,folder/matchedM003.png,1,1.681632087,1,4,2,4
10,1,44,folder/matchedM006SL.png,6,2.096526176,1,3,1,3
10,1,45,folder/matchedM017.png,2,1.307510825,1,2,1,2
10,1,46,folder/matchedM005SR.png,5,1.785145135,1,1,2,1
10,1,47,folder/matchedM019SL.png,6,2.280603502,1,2,1,2
10,1,48,folder/matchedM024IN.png,3,2.245454744,1,4,2,4
10,1,49,folder/matchedM020IN.png,4,2.625612446,1,2,1,2
10,1,50,folder/matchedM049IN.png,3,3.550217173,1,3,2,3
10,1,51,folder/matchedM003IN.png,3,2.098392603,1,2,2,2
10,1,52,folder/matchedM017IN.png,3,1.897442,1,3,2,3
10,1,53,folder/matchedM016.png,1,2.194419436,1,3,2,3
10,1,54,folder/matchedM021IN.png,3,1.958435671,1,1,2,1
10,1,55,folder/matchedM003SR.png,5,10.02835963,-1,3,2,0
10,1,56,folder/matchedM049.png,2,1.438024789,1,1,1,1
10,1,57,folder/matchedM004SL.png,5,1.196263411,1,2,2,2
10,1,58,folder/matchedM001.png,2,1.09878585,1,2,1,2
10,1,59,folder/matchedM021.png,1,3.114163393,1,4,2,4
10,1,60,folder/matchedM024.png,1,2.73264745,1,1,2,1
10,1,61,folder/matchedM049SL.png,5,2.702583689,1,2,2,2
10,1,62,folder/matchedM021SL.png,6,4.321134381,1,3,1,3
10,1,63,folder/matchedM001.png,1,1.916167002,1,4,2,4
10,1,64,folder/matchedM019IN.png,4,4.397691388,1,2,1,2
10,1,65,folder/matchedM016IN.png,3,2.570417802,1,1,2,1
10,1,66,folder/matchedM072.png,1,1.818271545,1,1,2,1
10,1,67,folder/matchedM004IN.png,3,1.720783858,1,2,2,2
10,1,68,folder/matchedM001IN.png,3,1.403671518,1,4,2,4
10,1,69,folder/matchedM001IN.png,4,2.999570489,1,3,1,3
10,1,70,folder/matchedM021.png,2,0.945849206,1,1,1,1
10,1,71,folder/matchedM017.png,1,1.390638246,1,3,2,3
10,1,72,folder/matchedM001SR.png,6,1.500386772,1,1,1,1
10,1,73,folder/matchedM003IN.png,4,1.304809036,1,1,1,1
10,1,74,folder/matchedM072SL.png,5,1.671591389,1,2,2,2
10,1,75,folder/matchedM002SL.png,6,2.301147669,1,3,1,3
10,1,76,folder/matchedM049.png,1,1.801735715,1,1,2,1
10,1,77,folder/matchedM019.png,2,1.513657608,1,1,1,1
10,1,78,folder/matchedM003.png,2,1.750914853,1,3,1,3
10,1,79,folder/matchedM019.png,1,2.15497381,1,4,2,4
10,1,80,folder/matchedM006.png,2,0.955028212,1,1,1,1
10,1,81,folder/matchedM008IN.png,4,1.703290524,1,2,1,2
10,1,82,folder/matchedM008SR.png,6,1.08480878,1,1,1,1
10,1,83,folder/matchedM049IN.png,4,2.08221848,1,4,1,4
10,1,84,folder/matchedM072IN.png,3,3.413900583,1,1,2,1
10,1,85,folder/matchedM006IN.png,3,4.474825064,1,4,2,4
10,1,86,folder/matchedM003SR.png,6,10.01042606,-1,3,1,0
10,1,87,folder/matchedM002.png,1,1.773039608,1,4,2,4
10,1,88,folder/matchedM005.png,1,1.996306668,1,2,2,2
10,1,89,folder/matchedM004.png,2,2.718551928,1,3,1,3
10,1,90,folder/matchedM024.png,2,1.403561321,1,1,1,1
10,1,91,folder/matchedM004SL.png,6,1.619532155,1,2,1,2
10,1,92,folder/matchedM020SR.png,5,1.397972897,1,3,2,3
10,1,93,folder/matchedM008SR.png,5,1.649638314,1,3,2,3
10,1,94,folder/matchedM024IN.png,4,4.354575063,1,3,1,3
10,1,95,folder/matchedM020SR.png,6,1.065147658,1,1,1,1
10,1,96,folder/matchedM019IN.png,3,1.87407197,1,3,2,3
11,1,1,folder/matchedM072IN.png,4,1.43366154,1,2,1,2
11,1,2,folder/matchedM001IN.png,3,1.29305628,1,2,2,2
11,1,3,folder/matchedM006SL.png,5,3.51357848,1,1,2,1
11,1,4,folder/matchedM021IN.png,3,3.101983386,1,1,2,1
11,1,5,folder/matchedM017SR.png,5,2.0784109,1,1,2,1
11,1,6,folder/matchedM005.png,1,1.733962423,1,3,2,3
11,1,7,folder/matchedM001.png,2,3.379601892,1,2,1,2
11,1,8,folder/matchedM020IN.png,3,2.42899945,1,4,2,4
11,1,9,folder/matchedM072.png,1,1.651001589,1,4,2,4
11,1,10,folder/matchedM016.png,2,1.480964209,1,3,1,3
11,1,11,folder/matchedM002.png,2,1.601339676,1,2,1,2
11,1,12,folder/matchedM016.png,1,3.858359125,1,4,2,4
11,1,13,folder/matchedM008SR.png,5,2.109514797,1,1,2,1
11,1,14,folder/matchedM067.png,2,2.979416201,1,3,1,3
11,1,15,folder/matchedM024IN.png,3,1.960830205,1,1,2,1
11,1,16,folder/matchedM005IN.png,3,1.94294816,1,2,2,2
11,1,17,folder/matchedM016IN.png,3,2.516771981,1,1,2,1
11,1,18,folder/matchedM005.png,2,1.744761934,1,1,1,1
11,1,19,folder/matchedM021.png,1,4.705824633,1,1,2,1
11,1,20,folder/matchedM049.png,2,3.356926222,1,2,1,2
11,1,21,folder/matchedM004SL.png,6,3.927322431,1,1,1,1
11,1,22,folder/matchedM017IN.png,4,3.224847206,1,3,1,3
11,1,23,folder/matchedM017.png,2,1.426913143,1,1,1,1
11,1,24,folder/matchedM003.png,2,2.822899054,1,4,1,4
11,1,25,folder/matchedM017SR.png,6,2.061387533,1,4,1,4
11,1,26,folder/matchedM024SR.png,5,10.00710134,-1,4,2,0
11,1,27,folder/matchedM072SL.png,5,10.00539132,-1,3,2,0
11,1,28,folder/matchedM049SL.png,5,5.367000435,1,3,2,3
11,1,29,folder/matchedM006IN.png,3,1.299645952,1,2,2,2
11,1,30,folder/matchedM072.png,2,2.483416853,0,3,1,2
11,1,31,folder/matchedM020.png,1,1.280589663,1,3,2,3
11,1,32,folder/matchedM008IN.png,4,6.407198376,1,4,1,4
11,1,33,folder/matchedM049.png,1,1.533348236,1,3,2,3
