ID,Trial,TrialNumber,RT,IsCOrrect,FaceGabor,UpDown,MaskKind,MaskSide,ScreenLocation,Block
7,85,92,9.39086451,0,1,0,0,1,6.5,2
7,86,100,3.26507863,1,1,0,2,1,7,2
7,87,66,8.435133736,0,1,0,0,1,6.5,2
7,88,91,3.971236323,1,1,1,0,1,6.5,2
7,89,108,4.132724663,1,1,0,2,1,7,2
7,90,123,3.407896314,1,1,1,0,1,7,2
7,91,36,5.08635563,1,1,0,0,1,6,2
7,92,13,4.102943987,1,1,1,0,1,6,2
7,93,107,2.383561975,1,1,1,2,1,7,2
7,94,23,3.655594782,1,1,1,0,1,6,2
7,95,10,5.046428501,1,1,0,0,1,6,2
7,96,103,3.638616107,1,1,1,2,1,7,2
7,97,130,2.906324628,1,1,0,2,1,7,2
7,98,131,4.704280365,1,1,1,0,1,7,2
7,99,79,2.748293303,1,1,1,0,1,6.5,2
7,100,39,2.719446612,1,1,1,0,1,6,2
7,101,127,2.786248013,1,1,1,0,1,7,2
7,102,144,3.666187096,1,1,0,0,1,7,2
7,103,18,7.803927026,0,1,0,0,1,6,2
7,104,45,2.495524024,1,1,1,2,1,6,2
7,105,73,2.472185855,1,1,1,2,1,6.5,2
7,106,35,2.970981847,1,1,1,0,1,6,2
7,107,31,5.249503952,1,1,1,0,1,6,2
7,108,75,2.640009539,1,1,1,0,1,6.5,2
7,109,82,2.308584426,1,1,0,2,1,6.5,2
7,110,26,2.530122544,1,1,0,2,1,6,2
7,111,44,6.048059203,0,1,0,0,1,6,2
7,112,114,1.39316808,0,1,0,0,1,7,2
7,113,19,2.315479739,1,1,1,2,1,6,2
7,114,37,4.722246456,1,1,1,2,1,6,2
7,115,116,3.171474499,1,1,0,2,1,7,2
7,116,56,2.477097581,1,1,0,2,1,6.5,2
7,117,112,5.114265015,1,1,0,2,1,7,2
7,118,129,2.475023735,1,1,1,2,1,7,2
7,119,47,2.87084676,1,1,1,0,1,6,2
7,120,105,4.773415522,1,1,1,0,1,7,2
7,121,52,4.775707923,1,1,0,2,1,6.5,2
7,122,38,3.599860234,1,1,0,2,1,6,2
7,123,78,4.005554105,1,1,0,2,1,6.5,2
7,124,12,2.829805732,1,1,0,2,1,6,2
7,125,4,2.617149533,1,1,0,2,1,6,2
7,126,50,5.623081881,0,1,0,0,1,6.5,2
7,127,104,2.444453366,1,1,0,2,1,7,2
7,128,87,3.468230152,1,1,1,0,1,6.5,2
7,129,51,2.801865556,1,1,1,2,1,6.5,2
7,130,134,2.415065423,1,1,0,2,1,7,2
7,131,3,3.329957723,1,1,1,2,1,6,2
7,132,90,2.763651238,0,1,0,2,1,6.5,2
7,133,62,4.971630566,0,1,0,0,1,6.5,2
7,134,34,3.964490436,1,1,0,2,1,6,2
7,135,76,2.798769578,1,1,0,0,1,6.5,2
7,136,113,3.472597002,0,1,1,0,1,7,2
7,137,21,6.680217105,1,1,1,0,1,6,2
7,138,139,3.273590456,1,1,1,0,1,7,2
7,139,17,3.235470321,1,1,1,0,1,6,2
7,140,93,2.450136973,1,1,1,2,1,6.5,2
7,141,64,2.78554043,1,1,0,2,1,6.5,2
7,142,95,2.866025596,1,1,1,0,1,6.5,2
7,143,25,2.430984534,1,1,1,2,1,6,2
7,144,119,3.102505068,1,1,1,0,1,7,2
8,1,126,10.01207902,-1,1,0,2,1,7,1
8,2,117,10.00035379,-1,1,1,0,1,7,1
8,3,14,10.00123616,-1,1,0,0,1,6,1
8,4,123,10.00085731,-1,1,1,0,1,7,1
8,5,121,10.00683252,-1,1,1,2,1,7,1
8,6,99,10.00077671,-1,1,1,2,1,7,1
8,7,102,10.00731038,-1,1,0,0,1,7,1
8,8,22,10.0024702,-1,1,0,0,1,6,1
8,9,79,3.862657935,0,1,1,0,1,6.5,1
8,10,142,10.00536604,-1,1,0,2,1,7,1
8,11,31,10.01498663,-1,1,1,0,1,6,1
8,12,19,3.018322599,1,1,1,2,1,6,1
8,13,30,1.804296213,1,1,0,2,1,6,1
8,14,13,2.503634665,1,1,1,0,1,6,1
8,15,140,5.595128725,0,1,0,0,1,7,1
8,16,98,10.01594628,-1,1,0,0,1,7,1
8,17,111,6.137381912,1,1,1,2,1,7,1
8,18,135,6.30372432,1,1,1,0,1,7,1
8,19,73,1.57522161,1,1,1,2,1,6.5,1
8,20,70,1.469402313,1,1,0,0,1,6.5,1
8,21,84,1.320946302,1,1,0,0,1,6.5,1
8,22,138,1.606808073,1,1,0,2,1,7,1
8,23,92,1.352076337,1,1,0,0,1,6.5,1
8,24,125,1.465435138,1,1,1,2,1,7,1
8,25,114,7.45565425,1,1,0,0,1,7,1
8,26,105,6.116227169,1,1,1,0,1,7,1
8,27,116,1.539712348,1,1,0,2,1,7,1
8,28,120,2.624469577,1,1,0,0,1,7,1
8,29,94,1.334166092,1,1,0,2,1,6.5,1
8,30,8,1.120965018,1,1,0,2,1,6,1
8,31,66,1.478554405,1,1,0,0,1,6.5,1
8,32,55,1.210400627,1,1,1,2,1,6.5,1
8,33,130,1.353379509,1,1,0,2,1,7,1
8,34,49,1.068242226,1,1,1,0,1,6.5,1
8,35,25,1.162556657,1,1,1,2,1,6,1
8,36,124,2.950809087,1,1,0,0,1,7,1
8,37,63,1.154292666,1,1,1,2,1,6.5,1
8,38,48,1.288613315,1,1,0,0,1,6,1
8,39,80,1.399293021,1,1,0,0,1,6.5,1
8,40,50,1.199871403,1,1,0,0,1,6.5,1
8,41,42,1.259958916,1,1,0,2,1,6,1
8,42,16,1.121226437,1,1,0,2,1,6,1
8,43,89,1.108768567,1,1,1,2,1,6.5,1
8,44,76,1.10217452,1,1,0,0,1,6.5,1
8,45,5,1.157187297,1,1,1,0,1,6,1
8,46,29,1.122228947,1,1,1,2,1,6,1
8,47,103,1.102567857,1,1,1,2,1,7,1
8,48,46,1.091868982,1,1,0,2,1,6,1
8,49,3,1.035278332,1,1,1,2,1,6,1
8,50,77,1.112589938,1,1,1,2,1,6.5,1
8,51,109,1.077077658,1,1,1,0,1,7,1
8,52,40,1.067103271,1,1,0,0,1,6,1
8,53,85,1.021984885,1,1,1,2,1,6.5,1
8,54,27,1.119742445,1,1,1,0,1,6,1
8,55,83,1.001813936,1,1,1,0,1,6.5,1
8,56,47,1.022096577,1,1,1,0,1,6,1
8,57,28,1.119898511,1,1,0,0,1,6,1
8,58,18,1.068104574,1,1,0,0,1,6,1
8,59,78,1.12860444,1,1,0,2,1,6.5,1
8,60,41,1.037364555,1,1,1,2,1,6,1
8,61,122,1.193194342,1,1,0,2,1,7,1
8,62,86,1.161853904,1,1,0,2,1,6.5,1
8,63,45,1.080978421,1,1,1,2,1,6,1
8,64,32,1.085591295,1,1,0,0,1,6,1
8,65,59,1.113599391,1,1,1,2,1,6.5,1
8,66,74,1.073128897,1,1,0,2,1,6.5,1
8,67,4,1.049784088,1,1,0,2,1,6,1
8,68,34,1.160297765,1,1,0,2,1,6,1
8,69,118,1.082194655,1,1,0,0,1,7,1
8,70,106,1.121851006,1,1,0,0,1,7,1
8,71,141,1.024892497,1,1,1,2,1,7,1
8,72,137,1.047609417,1,1,1,2,1,7,1
8,73,37,1.090367481,1,1,1,2,1,6,1
8,74,133,1.046161648,1,1,1,2,1,7,1
8,75,11,1.033331572,1,1,1,2,1,6,1
8,76,127,0.995306526,1,1,1,0,1,7,1
8,77,87,1.220732729,1,1,1,0,1,6.5,1
8,78,108,1.073888402,1,1,0,2,1,7,1
8,79,12,1.059161073,1,1,0,2,1,6,1
8,80,67,1.085546015,1,1,1,2,1,6.5,1
8,81,71,1.213236997,1,1,1,0,1,6.5,1
8,82,91,1.02339824,1,1,1,0,1,6.5,1
8,83,35,1.035353497,1,1,1,0,1,6,1
8,84,96,0.935341272,1,1,0,0,1,6.5,1
8,85,52,0.905890841,1,1,0,2,1,6.5,1
8,86,115,0.996157799,1,1,1,2,1,7,1
8,87,33,0.988816926,1,1,1,2,1,6,1
8,88,51,0.96152396,1,1,1,2,1,6.5,1
8,89,128,1.096039919,1,1,0,0,1,7,1
8,90,53,1.035657782,1,1,1,0,1,6.5,1
8,91,82,1.155125827,1,1,0,2,1,6.5,1
8,92,68,0.928661192,1,1,0,2,1,6.5,1
8,93,95,0.936350121,1,1,1,0,1,6.5,1
8,94,7,1.088387818,1,1,1,2,1,6,1
8,95,65,0.902656606,1,1,1,0,1,6.5,1
8,96,58,0.997750163,1,1,0,0,1,6.5,1
8,97,2,1.112385572,1,1,0,0,1,6,1
8,98,72,1.302452542,1,1,0,0,1,6.5,1
8,99,75,0.916941092,1,1,1,0,1,6.5,1
8,100,10,1.10290263,1,1,0,0,1,6,1
8,101,15,1.064711254,1,1,1,2,1,6,1
8,102,112,1.07385429,1,1,0,2,1,7,1
8,103,26,1.171157233,1,1,0,2,1,6,1
8,104,38,1.069024673,1,1,0,2,1,6,1
8,105,69,1.054623063,1,1,1,0,1,6.5,1
8,106,107,0.975319718,1,1,1,2,1,7,1
8,107,6,1.055781639,1,1,0,0,1,6,1
8,108,23,1.03769148,1,1,1,0,1,6,1
8,109,119,0.999130011,1,1,1,0,1,7,1
8,110,131,1.003801146,1,1,1,0,1,7,1
8,111,139,0.97195417,1,1,1,0,1,7,1
8,112,21,1.010691026,1,1,1,0,1,6,1
8,113,54,1.199191592,1,1,0,0,1,6.5,1
8,114,17,1.030960082,1,1,1,0,1,6,1
8,115,143,0.968169929,1,1,1,0,1,7,1
8,116,110,0.999683037,1,1,0,0,1,7,1
8,117,113,0.984639952,1,1,1,0,1,7,1
8,118,9,0.989242563,1,1,1,0,1,6,1
8,119,90,1.157467432,1,1,0,2,1,6.5,1
8,120,136,1.12515618,1,1,0,0,1,7,1
8,121,60,1.076359509,1,1,0,2,1,6.5,1
8,122,104,1.001891215,1,1,0,2,1,7,1
8,123,101,1.02000492,1,1,1,0,1,7,1
8,124,62,1.138294767,1,1,0,0,1,6.5,1
8,125,88,1.13614666,1,1,0,0,1,6.5,1
8,126,56,1.004975722,1,1,0,2,1,6.5,1
8,127,93,0.861952766,1,1,1,2,1,6.5,1
8,128,81,1.015004445,1,1,1,2,1,6.5,1
8,129,100,1.094651016,1,1,0,2,1,7,1
8,130,43,1.113643766,1,1,1,0,1,6,1
8,131,134,1.109582106,1,1,0,2,1,7,1
8,132,144,1.010221014,1,1,0,0,1,7,1
8,133,44,1.048227344,1,1,0,0,1,6,1
8,134,39,1.069239001,1,1,1,0,1,6,1
8,135,20,1.043089518,1,1,0,2,1,6,1
8,136,57,1.138212055,1,1,1,0,1,6.5,1
8,137,61,0.945404709,1,1,1,0,1,6.5,1
8,138,24,1.071083426,1,1,0,0,1,6,1
8,139,64,1.013097835,1,1,0,2,1,6.5,1
8,140,1,1.028138504,1,1,1,0,1,6,1
8,141,132,1.050388431,1,1,0,0,1,7,1
8,142,97,1.065726141,1,1,1,0,1,7,1
8,143,36,1.012109211,1,1,0,0,1,6,1
8,144,129,1.030519654,1,1,1,2,1,7,1
8,1,111,2.791784912,1,1,1,0,1,6,2
8,2,6,2.566925017,1,1,0,2,1,6.5,2
8,3,78,2.867747462,1,1,0,0,1,7,2
8,4,65,2.51474529,1,1,1,2,1,7,2
8,5,62,2.188724856,1,1,0,2,1,7,2
8,6,136,2.033882183,1,1,0,2,1,6,2
8,7,27,2.28716766,1,1,1,2,1,6.5,2
8,8,114,2.320593718,1,1,0,2,1,6,2
8,9,102,2.126253779,1,1,0,2,1,6,2
8,10,58,2.102598044,1,1,0,2,1,7,2
8,11,24,2.016210717,1,1,0,2,1,6.5,2
8,12,25,2.205537502,1,1,1,0,1,6.5,2
8,13,49,2.233487035,1,1,1,2,1,7,2
8,14,64,2.573157122,1,1,0,0,1,7,2
8,15,130,2.03167642,1,1,0,0,1,6,2
8,16,143,2.190593733,1,1,1,2,1,6,2
8,17,123,2.074169141,1,1,1,2,1,6,2
8,18,82,2.286988651,1,1,0,0,1,7,2
8,19,20,2.28527886,1,1,0,0,1,6.5,2
8,20,46,2.106777433,1,1,0,0,1,6.5,2
8,21,94,2.653913366,1,1,0,0,1,7,2
8,22,103,2.466687294,1,1,1,0,1,6,2
8,23,17,2.1225604,1,1,1,2,1,6.5,2
8,24,8,2.045934038,1,1,0,0,1,6.5,2
8,25,105,2.298977717,1,1,1,2,1,6,2
8,26,68,2.287706196,1,1,0,0,1,7,2
8,27,117,2.139718084,1,1,1,2,1,6,2
8,28,135,2.159385212,1,1,1,2,1,6,2
8,29,116,1.967959223,1,1,0,0,1,6,2
8,30,19,2.039110872,1,1,1,0,1,6.5,2
8,31,61,2.275910327,1,1,1,2,1,7,2
8,32,38,2.152002077,1,1,0,0,1,6.5,2
8,33,80,2.327152446,1,1,0,2,1,7,2
8,34,22,1.835736872,1,1,0,2,1,6.5,2
8,35,86,2.98139636,1,1,0,0,1,7,2
8,36,89,2.556806639,1,1,1,0,1,7,2
8,37,14,2.028153597,1,1,0,2,1,6.5,2
8,38,15,2.248920136,1,1,1,0,1,6.5,2
8,39,71,2.198110898,1,1,1,2,1,7,2
8,40,104,2.424032167,1,1,0,0,1,6,2
8,41,12,2.207120508,1,1,0,0,1,6.5,2
8,42,98,2.153701001,1,1,0,2,1,6,2
8,43,100,2.346147611,1,1,0,0,1,6,2
8,44,124,2.24889991,1,1,0,2,1,6,2
8,45,108,2.434548712,1,1,0,0,1,6,2
8,46,45,2.131788564,1,1,1,0,1,6.5,2
8,47,72,2.264918639,1,1,0,2,1,7,2
8,48,84,2.172277171,1,1,0,2,1,7,2
8,49,32,2.009076927,1,1,0,2,1,6.5,2
8,50,132,2.26030999,1,1,0,2,1,6,2
8,51,99,2.645889965,1,1,1,0,1,6,2
8,52,77,2.402511558,1,1,1,0,1,7,2
8,53,50,1.941519643,1,1,0,2,1,7,2
8,54,109,2.163449287,1,1,1,2,1,6,2
8,55,76,2.127540349,1,1,0,2,1,7,2
8,56,121,2.305809638,1,1,1,0,1,6,2
8,57,74,2.16360475,1,1,0,0,1,7,2
8,58,34,2.584453397,0,1,0,0,1,6.5,2
8,59,60,2.556235199,1,1,0,0,1,7,2
8,60,93,2.76546457,1,1,1,0,1,7,2
8,61,54,2.18326735,1,1,0,2,1,7,2
8,62,11,2.378084545,1,1,1,0,1,6.5,2
8,63,29,2.296582681,1,1,1,0,1,6.5,2
8,64,55,2.521958472,1,1,1,0,1,7,2
8,65,125,2.400413562,1,1,1,0,1,6,2
8,66,2,2.100371753,1,1,0,2,1,6.5,2
8,67,110,2.637047893,1,1,0,2,1,6,2
8,68,137,2.132882239,1,1,1,0,1,6,2
8,69,56,2.588275372,1,1,0,0,1,7,2
8,70,42,2.454478467,1,1,0,0,1,6.5,2
8,71,97,2.316807967,1,1,1,2,1,6,2
8,72,91,2.184240276,1,1,1,2,1,7,2
8,73,79,2.137840755,1,1,1,2,1,7,2
8,74,57,2.265456873,1,1,1,2,1,7,2
8,75,1,2.239404592,1,1,1,2,1,6.5,2
8,76,52,2.481127545,1,1,0,0,1,7,2
8,77,122,2.934113566,1,1,0,0,1,6,2
8,78,144,2.660789963,1,1,0,2,1,6,2
8,79,83,2.54960855,1,1,1,2,1,7,2
8,80,107,2.741575489,1,1,1,0,1,6,2
8,81,133,2.954929611,1,1,1,0,1,6,2
8,82,70,2.25431274,1,1,0,2,1,7,2
8,83,31,2.080987175,1,1,1,2,1,6.5,2
8,84,7,2.295708164,1,1,1,0,1,6.5,2
8,85,140,2.846769614,1,1,0,2,1,6,2
8,86,26,2.29508118,1,1,0,0,1,6.5,2
8,87,66,2.212047025,1,1,0,2,1,7,2
8,88,127,2.056108565,1,1,1,2,1,6,2
8,89,9,2.390450647,1,1,1,2,1,6.5,2
8,90,51,2.495819554,1,1,1,0,1,7,2
8,91,131,2.637202149,1,1,1,2,1,6,2
8,92,119,2.274456521,1,1,1,2,1,6,2
8,93,87,2.415285788,1,1,1,2,1,7,2
8,94,142,4.77764623,1,1,0,0,1,6,2
8,95,18,2.704822825,1,1,0,2,1,6.5,2
8,96,16,2.405629271,1,1,0,0,1,6.5,2
8,97,139,2.269867494,1,1,1,2,1,6,2
8,98,96,2.192996618,1,1,0,2,1,7,2
8,99,113,2.24878852,1,1,1,2,1,6,2
8,100,59,2.623876704,1,1,1,0,1,7,2
8,101,67,2.666484136,1,1,1,0,1,7,2
8,102,81,2.666018049,1,1,1,0,1,7,2
8,103,118,2.293912642,1,1,0,2,1,6,2
8,104,101,3.019473629,1,1,1,2,1,6,2
8,105,120,3.695606736,1,1,0,2,1,6,2
8,106,126,2.497192157,1,1,0,0,1,6,2
8,107,128,2.173834216,1,1,0,2,1,6,2
8,108,141,2.29366209,1,1,1,0,1,6,2
8,109,41,2.186408004,1,1,1,0,1,6.5,2
8,110,37,2.150367149,1,1,1,0,1,6.5,2
8,111,92,2.352633287,1,1,0,2,1,7,2
8,112,129,2.730009041,1,1,1,0,1,6,2
8,113,106,2.480460714,1,1,0,2,1,6,2
8,114,44,2.228146353,1,1,0,2,1,6.5,2
8,115,85,2.402675775,1,1,1,0,1,7,2
8,116,21,2.253224197,1,1,1,2,1,6.5,2
8,117,36,2.478500371,1,1,0,2,1,6.5,2
8,118,138,2.37922833,1,1,0,0,1,6,2
8,119,90,2.790264695,1,1,0,0,1,7,2
8,120,95,2.189670011,1,1,1,2,1,7,2
8,121,53,2.303403734,1,1,1,2,1,7,2
8,122,5,2.279876897,1,1,1,2,1,6.5,2
8,123,63,2.630718284,1,1,1,0,1,7,2
8,124,69,2.460338064,1,1,1,2,1,7,2
8,125,40,3.143147326,1,1,0,2,1,6.5,2
8,126,75,2.400982285,1,1,1,2,1,7,2
8,127,4,2.515330615,1,1,0,0,1,6.5,2
8,128,3,2.35861816,1,1,1,0,1,6.5,2
8,129,28,2.192720708,1,1,0,2,1,6.5,2
8,130,88,2.132920275,1,1,0,2,1,7,2
8,131,115,2.930952686,1,1,1,0,1,6,2
8,132,23,2.872750654,0,1,1,2,1,6.5,2
8,133,30,2.60640568,1,1,0,0,1,6.5,2
8,134,73,2.556922859,1,1,1,0,1,7,2
8,135,47,2.523643208,1,1,1,2,1,6.5,2
8,136,39,3.063146058,1,1,1,2,1,6.5,2
8,137,134,3.420023335,1,1,0,0,1,6,2
8,138,112,2.467966921,1,1,0,0,1,6,2
8,139,13,2.486183866,1,1,1,2,1,6.5,2
8,140,33,2.783692684,1,1,1,0,1,6.5,2
8,141,10,2.121820215,1,1,0,2,1,6.5,2
8,142,35,3.00872706,0,1,1,2,1,6.5,2
8,143,48,2.41212853,1,1,0,2,1,6.5,2
8,144,43,2.204043246,1,1,1,2,1,6.5,2
9,1,67,6.115074675,1,1,1,0,1,7,1
9,2,104,10.00426664,-1,1,0,0,2,6,1
9,3,69,10.01599976,-1,1,1,2,2,7,1
9,4,102,1.830098334,1,1,0,2,1,6,1
9,5,144,2.164583909,1,1,0,2,1,6,1
9,6,122,10.00410605,-1,1,0,0,2,6,1
9,7,14,8.019514139,1,1,0,2,2,6.5,1
9,8,16,1.650112371,1,1,0,0,1,6.5,1
9,9,96,2.75734897,1,1,0,2,2,7,1
9,10,103,10.00272952,-1,1,1,0,2,6,1
9,11,4,1.458770631,1,1,0,0,1,6.5,1
9,12,135,1.295158746,1,1,1,2,1,6,1
9,13,31,8.133692862,1,1,1,2,2,6.5,1
9,14,92,2.496745379,1,1,0,2,2,7,1
9,15,40,10.01143426,-1,1,0,2,2,6.5,1
9,16,6,10.00054156,-1,1,0,2,2,6.5,1
9,17,58,1.495249609,1,1,0,2,2,7,1
9,18,54,1.110863275,1,1,0,2,1,7,1
9,19,79,1.272852906,1,1,1,2,1,7,1
9,20,63,1.616707344,1,1,1,0,1,7,1
9,21,142,10.01337469,-1,1,0,0,2,6,1
9,22,129,10.01208117,-1,1,1,0,2,6,1
9,23,117,10.01145056,-1,1,1,2,2,6,1
9,24,50,1.374885251,1,1,0,2,1,7,1
9,25,118,10.0129412,-1,1,0,2,2,6,1
9,26,130,10.01456195,-1,1,0,0,2,6,1
9,27,114,2.045714717,1,1,0,2,1,6,1
9,28,42,10.00319379,-1,1,0,0,1,6.5,1
9,29,22,10.01384561,-1,1,0,2,2,6.5,1
9,30,125,10.01609515,-1,1,1,0,2,6,1
9,31,57,2.495118899,1,1,1,2,2,7,1
9,32,71,1.048565283,1,1,1,2,1,7,1
9,33,19,10.00819006,-1,1,1,0,1,6.5,1
9,34,116,10.00238055,-1,1,0,0,1,6,1
9,35,111,10.01406175,-1,1,1,0,2,6,1
9,36,121,10.00928525,-1,1,1,0,2,6,1
9,37,124,1.322507641,1,1,0,2,1,6,1
9,38,87,1.818476005,1,1,1,2,2,7,1
9,39,81,10.00825828,-1,1,1,0,2,7,1
9,40,17,5.766162693,1,1,1,2,2,6.5,1
9,41,46,10.00391043,-1,1,0,0,1,6.5,1
9,42,89,10.00792351,-1,1,1,0,1,7,1
9,43,21,10.00344284,-1,1,1,2,2,6.5,1
9,44,49,1.227631446,1,1,1,2,1,7,1
9,45,45,10.00423404,-1,1,1,0,1,6.5,1
9,46,86,10.01656214,-1,1,0,0,1,7,1
9,47,132,1.572741365,1,1,0,2,1,6,1
9,48,26,10.00640057,-1,1,0,0,1,6.5,1
9,49,73,10.01133616,-1,1,1,0,2,7,1
9,50,47,4.422431117,1,1,1,2,2,6.5,1
9,51,60,10.01031493,-1,1,0,0,1,7,1
9,52,105,1.28655271,1,1,1,2,1,6,1
9,53,41,10.00783234,-1,1,1,0,1,6.5,1
9,54,84,1.288446044,1,1,0,2,1,7,1
9,55,38,10.00887742,-1,1,0,0,1,6.5,1
9,56,136,1.569237852,1,1,0,2,1,6,1
9,57,15,10.00516833,-1,1,1,0,1,6.5,1
9,58,59,10.00631936,-1,1,1,0,1,7,1
9,59,115,3.489445841,1,1,1,0,1,6,1
9,60,36,10.00551971,-1,1,0,2,2,6.5,1
9,61,108,10.00930638,-1,1,0,0,2,6,1
9,62,25,10.01553005,-1,1,1,0,1,6.5,1
9,63,52,10.00370697,-1,1,0,0,2,7,1
9,64,12,8.357421117,1,1,0,0,1,6.5,1
9,65,109,1.424445803,1,1,1,2,1,6,1
9,66,128,1.300687813,1,1,0,2,1,6,1
9,67,85,10.00774238,-1,1,1,0,1,7,1
9,68,107,10.01205219,-1,1,1,0,2,6,1
9,69,8,10.00968492,-1,1,0,0,1,6.5,1
9,70,131,1.310370018,1,1,1,2,1,6,1
9,71,20,9.238803384,0,1,0,0,1,6.5,1
9,72,11,10.00683104,-1,1,1,0,1,6.5,1
9,73,127,1.270659512,1,1,1,2,1,6,1
9,74,140,1.131151713,1,1,0,2,1,6,1
9,75,120,1.135982552,1,1,0,2,1,6,1
9,76,43,1.324353581,1,1,1,2,2,6.5,1
9,77,93,5.26724324,0,1,1,0,1,7,1
9,78,27,1.163115609,0,1,1,2,2,6.5,1
9,79,65,1.656078849,1,1,1,2,2,7,1
9,80,9,10.00926683,-1,1,1,2,2,6.5,1
9,81,97,1.133602602,1,1,1,2,1,6,1
9,82,23,1.188976582,1,1,1,2,1,6.5,1
9,83,64,1.445081392,1,1,0,0,1,7,1
9,84,29,1.463228056,0,1,1,0,1,6.5,1
9,85,72,1.243878738,1,1,0,2,1,7,1
9,86,56,1.980118182,1,1,0,0,1,7,1
9,87,51,4.804395843,1,1,1,0,2,7,1
9,88,106,1.113881984,1,1,0,2,1,6,1
9,89,82,7.527420891,1,1,0,0,2,7,1
9,90,123,1.214278491,1,1,1,2,1,6,1
9,91,55,5.742189318,1,1,1,0,1,7,1
9,92,13,4.750483823,1,1,1,2,2,6.5,1
9,93,44,10.01660441,-1,1,0,2,2,6.5,1
9,94,32,8.516327439,1,1,0,2,2,6.5,1
9,95,88,1.863342163,1,1,0,2,2,7,1
9,96,138,10.00184413,-1,1,0,0,2,6,1
9,97,101,1.26137306,1,1,1,2,1,6,1
9,98,35,7.09404273,1,1,1,2,2,6.5,1
9,99,80,1.53288747,1,1,0,2,1,7,1
9,100,5,1.987982824,1,1,1,2,2,6.5,1
9,101,7,10.01305501,-1,1,1,0,1,6.5,1
9,102,143,1.239926645,1,1,1,2,1,6,1
9,103,95,1.211079566,1,1,1,2,2,7,1
9,104,18,1.784591908,1,1,0,2,2,6.5,1
9,105,110,1.50158286,1,1,0,2,1,6,1
9,106,94,10.0053078,-1,1,0,0,1,7,1
9,107,1,6.446482073,1,1,1,2,2,6.5,1
9,108,91,3.274373429,1,1,1,2,2,7,1
9,109,33,10.0059701,-1,1,1,0,1,6.5,1
9,110,10,10.0079555,-1,1,0,2,2,6.5,1
9,111,112,10.00623454,-1,1,0,0,2,6,1
9,112,76,1.324364147,1,1,0,2,1,7,1
9,113,77,10.01532025,-1,1,1,0,2,7,1
9,114,39,8.356792924,1,1,1,2,2,6.5,1
9,115,113,1.362708385,1,1,1,2,1,6,1
9,116,100,10.01197824,-1,1,0,0,2,6,1
9,117,139,1.559316866,1,1,1,2,1,6,1
9,118,75,1.27563857,1,1,1,2,1,7,1
9,119,119,2.369860309,1,1,1,2,1,6,1
9,120,53,1.248501287,1,1,1,2,1,7,1
9,121,48,10.01548205,-1,1,0,2,2,6.5,1
9,122,61,1.248897945,1,1,1,2,2,7,1
9,123,34,10.00585871,-1,1,0,0,1,6.5,1
9,124,28,10.00546899,-1,1,0,2,2,6.5,1
9,125,90,10.00405231,-1,1,0,0,1,7,1
9,126,133,10.00328979,-1,1,1,0,2,6,1
9,127,74,10.00491929,-1,1,0,0,2,7,1
9,128,141,10.01506607,-1,1,1,0,2,6,1
9,129,37,10.00101338,-1,1,1,0,1,6.5,1
9,130,3,10.00872678,-1,1,1,0,1,6.5,1
9,131,68,3.021141223,1,1,0,0,1,7,1
9,132,70,1.483852778,1,1,0,2,2,7,1
9,133,126,5.443038028,1,1,0,0,2,6,1
9,134,62,1.65097693,1,1,0,2,2,7,1
9,135,134,3.021795679,1,1,0,0,2,6,1
9,136,137,3.923942131,1,1,1,0,2,6,1
9,137,2,6.481159788,1,1,0,2,2,6.5,1
9,138,99,5.075970326,1,1,1,0,2,6,1
9,139,30,4.842624767,1,1,0,0,1,6.5,1
9,140,24,1.209851555,1,1,0,2,1,6.5,1
9,141,78,3.340176444,1,1,0,0,2,7,1
9,142,66,1.468666561,1,1,0,2,2,7,1
9,143,98,1.72258009,1,1,0,2,1,6,1
9,144,83,1.155155577,1,1,1,2,1,7,1
9,1,73,2.448644374,1,1,1,2,1,6.5,2
9,2,116,2.498866022,1,1,0,2,2,7,2
9,3,35,2.757329047,1,1,1,0,2,6,2
9,4,132,2.526548786,1,1,0,0,2,7,2
9,5,93,2.236703872,1,1,1,2,1,6.5,2
9,6,90,2.459173025,1,1,0,2,1,6.5,2
9,7,19,2.376847412,1,1,1,2,2,6,2
9,8,114,2.646706061,1,1,0,0,1,7,2
9,9,64,2.197271993,1,1,0,2,2,6.5,2
9,10,124,3.075908141,1,1,0,0,2,7,2
9,11,120,2.360305191,1,1,0,0,2,7,2
9,12,118,2.994657792,1,1,0,0,1,7,2
9,13,139,2.438261224,1,1,1,0,2,7,2
9,14,3,2.382425381,1,1,1,2,2,6,2
9,15,2,2.832535036,1,1,0,0,1,6,2
9,16,48,2.492164188,1,1,0,0,2,6,2
9,17,40,2.598763235,1,1,0,0,2,6,2
9,18,101,2.781891976,1,1,1,0,1,7,2
9,19,60,2.03466715,1,1,0,2,2,6.5,2
9,20,112,2.516445471,1,1,0,2,2,7,2
9,21,21,2.489997057,1,1,1,0,1,6,2
9,22,24,2.43022995,1,1,0,0,2,6,2
9,23,29,2.165370282,1,1,1,2,1,6,2
9,24,78,2.23279555,1,1,0,2,1,6.5,2
9,25,18,2.56204759,1,1,0,0,1,6,2
9,26,56,2.122371799,1,1,0,2,2,6.5,2
9,27,88,2.520762526,1,1,0,0,2,6.5,2
9,28,99,2.357560582,1,1,1,2,2,7,2
